source,agency_id,agency_name,agency_slug,agency_address,agency_location,public_profile_hint,agents_seen,verified_agents,superagents_seen,active_properties_proxy,sale_properties_proxy,rent_properties_proxy,commercial_properties_proxy,languages,areas,mobile_whatsapp_samples,agent_email_samples,lead_score,priority,pain_signal,recommended_channel
propertyfinder,7221,ORIENTAL HORIZON PROPERTIES L.L.C,oriental-horizon-properties-l-l-c-7347,"Office 2, Building 3, Business Bay, 1, Dubai, PO Box Dubai",Dubai,https://www.propertyfinder.ae/en/broker/oriental-horizon-properties-l-l-c-7347,1,1,1,12,10,2,0,English,Downtown Dubai; Dubai Creek Harbour (The Lagoons); Mohammed Bin Rashid City,+971555516888,jin@dubaioh.properties,53,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,8517,Veer & Sant Real Estate L.L.C.,veer-sant-real-estate-l-l-c-8643,"Office 1001 10th Floor, Building Al Ameri Tower, Barsha Heights (Tecom), NA, Dubai, PO Box 455324",Dubai,https://www.propertyfinder.ae/en/broker/veer-sant-real-estate-l-l-c-8643,1,1,1,8,7,0,1,English; Punjabi,Arabian Ranches; Business Bay; Town Square,+971501022533,james@veersant.com,52,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,4167,Idigov Real Estate,idigov-real-estate-4293,"Office 605, Building Binary by Omniayt, Business Bay, -, Dubai,",Dubai,https://www.propertyfinder.ae/en/broker/idigov-real-estate-4293,1,1,1,9,6,3,0,English; Russian,Dubai Marina; Jumeirah Beach Residence; Jumeirah Lake Towers,+971544419021,said@idigov.com,52,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,237,Property Zone Real Estate,property-zone-real-estate-313,"Office 2904, Building Regal Tower, Business Bay, regel tower, Dubai, PO Box 12639",Dubai,https://www.propertyfinder.ae/en/broker/property-zone-real-estate-313,1,1,1,6,2,4,0,English; Hindi,Al Furjan; Jumeirah Park; Zabeel,+971555672868,deepak@property-zone.ae,52,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,5272,B1 Properties,b1-properties-5398,"Office 1st Floor, Building First Motors Building, Al Quoz, Al Waha Street, SZR, Dubai,",Dubai,https://www.propertyfinder.ae/en/broker/b1-properties-5398,1,1,1,7,7,0,0,English; Persian/Farsi,Emirates Hills; Jumeirah; Palm Jumeirah,+971542479951,babak@b1properties.ae,52,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,5782,SEVEN STONES REAL ESTATE BUYING & SELLING BROKERAGE,seven-stones-real-estate-buying-selling-brokerage-5908,"Office 905, Building Opal Tower, Business Bay, Burj Khalifa Blvd St, Dubai, PO Box 000",Dubai,https://www.propertyfinder.ae/en/broker/seven-stones-real-estate-buying-selling-brokerage-5908,2,2,2,4,4,0,0,Arabic; English; Urdu,Dubai Marina; Umm Suqeim,+971563475336; +971554537555,M.mahran@sevenstonesdxb.com; khalid@sevenstonesdxb.com,52,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,6218,Metropolitan Premium Properties - Penthouse.ae,penthouse-ae-powered-by-metropolitan-6344,,Dubai,https://www.propertyfinder.ae/en/broker/penthouse-ae-powered-by-metropolitan-6344,1,1,1,5,5,0,0,English; Swedish,Jumeirah; Palm Jumeirah,+971522222867,andreas@penthouse.ae,52,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,4482,California Properties L.L.C,california-properties-l-l-c-4608,"Office 2406 B, Building Business Central Towers, Dubai Media City, Business Central Towers, Dubai,",Dubai,https://www.propertyfinder.ae/en/broker/california-properties-l-l-c-4608,1,1,1,8,5,1,2,English; Persian/Farsi,Al Jaddaf; Business Bay; Dubai Creek Harbour (The Lagoons),+971505500937,info@caproperties.ae,52,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,12796,DIYARAK VIEW REAL ESTATE L.L.C,diyarak-view-real-estate-l-l-c-12925,"Office M2, Building Black Square Building, Al Rashidiya, Al Rashidiya 1 St, Ajman,",Ajman,https://www.propertyfinder.ae/en/broker/diyarak-view-real-estate-l-l-c-12925,1,1,1,9,5,4,0,Arabic; English,Ajman Downtown; Al Nakhil; Al Yasmeen,+971565515369,hagobab13@gmail.com,52,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,8163,CANDLE  REAL ESTATE,candle-real-estate-8289,"Office 1704, Building ONTARIO TOWER, Business Bay, business bay, Dubai,",Dubai,https://www.propertyfinder.ae/en/broker/candle-real-estate-8289,1,1,1,9,8,1,0,English; Persian/Farsi,Al Wasl; City Walk; Palm Jumeirah,+971567590887,info@candlerealestate.ae,52,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,6634,Fairway Homes Real Estate,fairway-homes-real-estate-6760,"Office 118, Building Gold & Diamond Park Building 4, Al Quoz, Gold & Diamond Park Building 4, Dubai,",Dubai,https://www.propertyfinder.ae/en/broker/fairway-homes-real-estate-6760,1,1,1,7,5,2,0,English,Dubai Land; Jumeirah Golf Estates,+971503415287,lee@fairwayhomes.ae,52,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,7845,Cruz & Co Real Estate,cruz-co-real-estate-7971,"Office 1103, Building Oceana Residences - Southern, Palm Jumeirah, ., Dubai,",Dubai,https://www.propertyfinder.ae/en/broker/cruz-co-real-estate-7971,1,1,1,6,2,4,0,English; Spanish,Al Barari; Jumeirah Islands; Jumeirah Lake Towers,+971529133264,carlos@cruzandco.com,52,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,2814,Sun Gate Real Estate,sun-gate-real-estate-2940,"Office 109, Building Sol Bay, Business Bay, Bbay, Dubai,",Dubai,https://www.propertyfinder.ae/en/broker/sun-gate-real-estate-2940,1,1,1,8,7,1,0,Arabic; English; Persian/Farsi,Business Bay; Dubai Marina; Jumeirah Lake Towers,+971502830395,Hossein.sungate@gmail.com,52,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,4898,Primo Capital,primo-capital-5024,"Office 3710, Building Concord Tower, Dubai Media City, -, Dubai,",Dubai,https://www.propertyfinder.ae/en/broker/primo-capital-5024,1,1,1,5,4,1,0,Arabic; English; French; Mandarin,Al Furjan; Downtown Dubai; Tilal City,+971504550809,somayeh@primocapital.ae,52,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,1651,HOME DOT COM REAL ESTATE BROKER L.L.C,home-dot-com-real-estate-broker-l-l-c-1778,"Office 0403E, Building Ibn Battuta Gate Office Building, Jebel Ali, NA, Dubai,",Dubai,https://www.propertyfinder.ae/en/broker/home-dot-com-real-estate-broker-l-l-c-1778,1,1,1,7,7,0,0,Arabic; English,Al Quoz; Al Wasl; Umm Suqeim,+971555662114,moh@homedxb.com,52,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,1396,The Brokerage,the-brokerage-1495,"Office 18 C09, Building Rise Tower, Barsha Heights (Tecom), n/a, Dubai, PO Box 392865",Dubai,https://www.propertyfinder.ae/en/broker/the-brokerage-1495,1,1,1,6,4,2,0,English,Dubai Marina; Jumeirah Golf Estates; Palm Jumeirah,+971501527295,tom@thebrokerage.ae,52,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,9840,BONAPARTE REAL ESTATE L.L.C,bonaparte-real-estate-l-l-c-9966,"Office 2, Building 3, Business Bay, 1, Dubai,",Dubai,https://www.propertyfinder.ae/en/broker/bonaparte-real-estate-l-l-c-9966,1,1,1,8,3,5,0,English; French; Italian,Business Bay; Jumeirah Islands,+971585879697,rdeiss@bonapartedubai.com,52,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,9828,DD Realty,dd-realty-9954,"Office 2804B, Building Tower B, Al Sufouh, Business Central, Dubai, PO Box ,",Dubai,https://www.propertyfinder.ae/en/broker/dd-realty-9954,1,1,1,9,8,1,0,English,Downtown Dubai; Palm Jumeirah; The Springs,+971524918505,mark.gardner@ddgroup.ae,52,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,8201,One Portfolio Real Estate,one-portfolio-real-estate-8327,"Office Office no: 103, Building B8 Building, Barsha Heights (Tecom), Al Barsha - Al Barsha 1, Dubai, PO Box .",Dubai,https://www.propertyfinder.ae/en/broker/one-portfolio-real-estate-8327,1,1,1,5,2,3,0,English; Hindi,Downtown Dubai; Dubai Hills Estate,+971565522223,anubhav@oneportfolio.ae,52,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,4825,ZK Properties,zain-properties-4951,"Office P07, Building bay square building 2, Business Bay, na, Dubai, PO Box .",Dubai,https://www.propertyfinder.ae/en/broker/zain-properties-4951,1,1,1,3,1,2,0,English; German; Urdu,City Walk; Jumeirah,+971585838151,zubairkazmi@zkproperties.ae,51,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,2844,Manresa Real Estate,manresa-real-estate-2970,"Office 2305, Building Novotel API tower, Barsha Heights (Tecom), Barsha 1, Dubai,",Dubai,https://www.propertyfinder.ae/en/broker/manresa-real-estate-2970,1,1,1,4,4,0,0,English; Hindi; Malayalam; Tamil,Palm Jumeirah,+971553973786,shehnaz@manresa.ae,51,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,12016,EVOKE,evoke-12145,"Office 1901, Building Boulevard Plaza Tower 1, Downtown Dubai, Burj Khalifa, Dubai, PO Box 00000",Dubai,https://www.propertyfinder.ae/en/broker/evoke-12145,1,1,1,0,0,0,0,English,,+971585881395,liam.dawett@evokeluxuryliving.com,51,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,8696,LEEDS REAL ESTATE L.L.C,leeds-real-estate-l-l-c-8822,"Office Office 126, Building Al Joud Center, Al Quoz, Sheikh Zayed Rd, Dubai, PO Box 416507",Dubai,https://www.propertyfinder.ae/en/broker/leeds-real-estate-l-l-c-8822,1,1,1,0,0,0,0,Arabic; English,,+971561250602,f.bouali@leedsrealestate.ae,51,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,4950,Anarock Middle East,anarock-property-consultants-private-limited-dubai-branch-5076,"Office Office 404, Building Dubai Hills Business Park, Dubai Hills Estate, Dubai,",Dubai,https://www.propertyfinder.ae/en/broker/anarock-property-consultants-private-limited-dubai-branch-5076,1,1,1,1,1,0,0,English,Dubai Sports City,+971543337698,Zain.Badshah@anarock.me,51,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,761,Savills Abu Dhabi,savills-abu-dhabi-862,"Office Office 1201, Building Blue Sky Tower, Capital Centre, Khaleej Al Arabi, Abu Dhabi,",Abu Dhabi,https://www.propertyfinder.ae/en/broker/savills-abu-dhabi-862,1,1,1,2,2,0,0,Arabic; English,Saadiyat Island,+971503323855,ahmad.alali@savills.me,51,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,4493,VSP Real Estate,vsp-real-estate-4619,"Office 8C-15, Building I Rise Tower, Barsha Heights (Tecom), Al Thanyah First, Dubai,",Dubai,https://www.propertyfinder.ae/en/broker/vsp-real-estate-4619,1,1,1,4,4,0,0,English; Russian; Ukrainian,City Walk; Jumeirah Beach Residence,+971563218001,anna@vspdubai.com,51,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,4269,LuxLiving Real Estate,luxliving-real-estate-4395,"Office 201, Building Stadium Point, Dubai Sports City, Sports City, Dubai, PO Box .",Dubai,https://www.propertyfinder.ae/en/broker/luxliving-real-estate-4395,1,1,1,3,1,2,0,Arabic; English,Al Sufouh; Palm Jumeirah,+971509785229,maya@luxliving.ae,51,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,3521,Al Huraiz Real Estate,al-huraiz-real-estate-3647,"Office office 3, 2nd floor, Building Mohd. Saleh Khamees Bldg, Bur Dubai, Khalid Bin Waleed Street, Bur-Dubai, Dubai,",Dubai,https://www.propertyfinder.ae/en/broker/al-huraiz-real-estate-3647,1,1,1,4,2,0,2,English; Hindi; Urdu,Jumeirah Golf Estates; Jumeirah Lake Towers; Sheikh Zayed Road,+971505581277,sumeet@alhuraiz.ae,51,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,1105,ZOOMA PROPERTIES L.L.C,zooma-properties-l-l-c-1206,"Office 2701, Building Iris Bay, Business Bay, -, Dubai, PO Box -",Dubai,https://www.propertyfinder.ae/en/broker/zooma-properties-l-l-c-1206,1,1,1,4,3,1,0,Arabic; English,Business Bay; Palm Jumeirah,+971508315560,hossam@zooma.ae,51,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,6524,Bemine Properties LLC,bemine-properties-llc-6650,"Office 2506, Building Clover bay, Business Bay, Marasi Drive, Dubai, PO Box 123",Dubai,https://www.propertyfinder.ae/en/broker/bemine-properties-llc-6650,1,1,1,0,0,0,0,English; Mandarin,,+971526544604,browniepeng123@hotmail.com,51,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,13371,MIRA International - T3,mira-international-t3-v2-13371,"Office Level 6, Building Park Heights Tower 1, Dubai Hills Estate, Park square, Dubai,",Dubai,https://www.propertyfinder.ae/en/broker/mira-international-t3-v2-13371,1,1,1,4,3,1,0,English; Hindi; Urdu,Al Furjan; Dubai Hills Estate; Mudon,+971523386951,muhammad.ab@mira-international.com,51,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,3141,Housess Global Real Estate,housess-global-real-estate-3267,"Office 3006, Building Deyaar HQ Building  Al Barsha 1  Dubai, United Arab Emirates, Al Barsha, -, Dubai, PO Box -",Dubai,https://www.propertyfinder.ae/en/broker/housess-global-real-estate-3267,1,1,1,3,2,0,1,English; French; Persian/Farsi; Spanish,Arabian Ranches; Jumeirah Lake Towers; The Villa,+971529028480,alexis@housess.ae,51,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,4068,fam Real Estate Broker - Dubai Land,fam-properties-branch-5-4194,"Office 303 - 304, Building Bay Square - Building 13, Business Bay, Bay Square, Dubai,",Dubai,https://www.propertyfinder.ae/en/broker/fam-properties-branch-5-4194,1,1,0,34,15,16,3,Arabic; English,Business Bay; Downtown Dubai; The World Islands,+971569551551,rami@famproperties.com,50,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,2086,SRE REAL ESTATE BUYING & SELLING BROKERAGE,sre-real-estate-buying-selling-brokerage-2214,"Office 402, Building Faya Business Tower, Business Bay, Al Wehda St, Dubai,",Dubai,https://www.propertyfinder.ae/en/broker/sre-real-estate-buying-selling-brokerage-2214,1,0,0,27,4,0,23,English; Hindi,Sharjah Industrial Area; Tilal City; Umm Al Thuoob,+971553462233,nadeem@sunriserealestllc.com,49,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,9359,RED RAY PROPERTIES LLC,red-ray-properties-llc-9485,"Office 1511, Building Julfar Tower, Al Nakheel, AL JSER STREET, Ras Al Khaimah,",Ras Al Khaimah,https://www.propertyfinder.ae/en/broker/red-ray-properties-llc-9485,1,0,0,24,6,15,3,Arabic; English,Al Marjan Island; Al Nakheel; Mina Al Arab,+971505989976,abdalfatahmhanna.1@gmail.com,48,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,3116,Coral Homes Real Estate,coral-homes-real-estate-3242,"Office 1314, Building Al manara tower, Business Bay, Business bay, Dubai,",Dubai,https://www.propertyfinder.ae/en/broker/coral-homes-real-estate-3242,1,1,0,24,1,2,21,English; Hindi; Urdu,Al Quoz; Jebel Ali; Ras Al Khor,+971555966450,sheriff@coralhomes.me,48,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,32,Dubai Waterfront Properties,dubai-waterfront-properties-79,"Office 312, Building Saaha Offices D Block, Downtown Dubai, 2 3 Street, Dubai,",Dubai,https://www.propertyfinder.ae/en/broker/dubai-waterfront-properties-79,1,0,0,22,1,21,0,English,Arabian Ranches; Dubai Hills Estate; Dubai Marina,+971559704661,tihana@dubaiwaterfront.com,48,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,2615,DREAM DESTINATION REAL ESTATE BROKER LLC,dream-destination-real-estate-broker-llc-2741,"Office 1, Building District One Sales Center, Mohammad Bin Rashid City, -, Dubai,",Dubai,https://www.propertyfinder.ae/en/broker/dream-destination-real-estate-broker-llc-2741,1,1,0,16,8,8,0,English; Gujarati; Hindi; Urdu,Mohammed Bin Rashid City,+971559046282,villas@dreamdestinationreb.com,47,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,4102,Grand Lux Properties,grand-lux-properties-4228,"Office Office 510, Building The Onyx Tower 1, Sheikh Zayed Road, Downtown Dubai, ,, Dubai,",Dubai,https://www.propertyfinder.ae/en/broker/grand-lux-properties-4228,1,1,0,12,11,1,0,English; Persian/Farsi,DIFC; Dubai Marina; Palm Jumeirah,+971567718800,admin@grandluxproperties.com,46,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,3966,PROWIN PROPERTIES LLC,prowin-properties-llc-4092,"Office 1004 & 1005, Building TECOM, Barsha Heights (Tecom), Icon Tower, Dubai,",Dubai,https://www.propertyfinder.ae/en/broker/prowin-properties-llc-4092,1,1,0,14,13,1,0,English; Swahili,Arjan; Dubai Silicon Oasis; Jumeirah Village Circle,+971585336007,evans@prowinproperties.com,46,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
propertyfinder,571,AQUA Properties,aqua-properties-675,"Office 1st Floor, Building Aqua Properties, Umm Al Sheif, Sheikh Zayed Road, Dubai, PO Box 112985",Dubai,https://www.propertyfinder.ae/en/broker/aqua-properties-675,1,1,0,5,4,1,0,Arabic; English; French,Al Barari,+971505987665,carina@aquaproperties.com,45,low,"active listings, broker valuation consistency, seller lead capture",email + manual WhatsApp
